,Unnamed: 0,line-num,pred-model,fill-model,premise,hypothesis,mask-filled,token_changes,fill_prob,n_gram,Word2Vec-Score,Bert-Score,gold-label,token-similarity,orig-label,new-label,orig-label-prob,same-label-prob,new-label-prob,label-changed,same-label-prob-diff
10777,10777,170837,mnli-roberta,BartLargeMNLI,A loud crack echoed over the dunes.,A loud sound was heard over the dunes.,A loud sound was heard over the dunes. Advertisements,"('heard', 'heard Advertisements')",8.27%,1,0.9825693189218202,0.977975368499756,0,0.7095879250855379,entailment,neutral,0.98,0.43,0.57,True,0.55
10785,10785,170837,mnli-roberta,BartLargeMNLI,A loud crack echoed over the dunes.,A loud sound was heard over the dunes., A loud sound was heard over the ocean. ,"('dunes.', ' ocean.')",9.37%,2,0.9778853276607862,0.9732083678245544,0,0.7052514419576001,entailment,contradiction,0.99,0.21,0.73,True,0.78
10796,10796,36480,mnli-roberta,BartLargeMNLI,"At any given time, more than 100 agents guard the president in the White House.","At any moment, there are over 100 people guarding the president. ","At any moment, there are over 200 Secret Service agents guarding the president.","('100 people', '200 Secret Service agents')",9.75%,2,0.967145027166008,0.9785462021827698,0,0.5888379498752451,entailment,neutral,0.98,0.42,0.57,True,0.56
10799,10799,36480,mnli-roberta,BartLargeMNLI,"At any given time, more than 100 agents guard the president in the White House.","At any moment, there are over 100 people guarding the president. ","At any moment, there are over 1,000 people in the White House, including the president.","('100 people guarding', '1,000 people in the White House, including')",9.94%,3,0.9667552184589449,0.9502094388008118,0,0.6949684930237406,entailment,contradiction,0.97,0.24,0.43,True,0.73
10804,10804,36480,mnli-roberta,BartLargeMNLI,"At any given time, more than 100 agents guard the president in the White House.","At any moment, there are over 100 people guarding the president. ","At any moment, there are over 1,000 Secret Service agents protecting the president.","('100 people guarding', '1,000 Secret Service agents protecting')",9.96%,3,0.9598468406636598,0.969748079776764,0,0.6748461517121909,entailment,contradiction,0.99,0.09,0.64,True,0.9
10832,10832,296467,mnli-roberta,BartLargeMNLI,The Supplementary Information accompanying the final rule discusses at length its legal basis.,The final rule does not allow insider trading to occur. ,The final rule does not allow any of the above to occur.,"('insider trading', 'any of the above')",10.26%,2,0.9493975940737228,0.9407929182052612,1,0.3237178482950305,neutral,contradiction,0.92,0.17,0.82,True,0.75
10835,10835,296467,mnli-roberta,BartLargeMNLI,The Supplementary Information accompanying the final rule discusses at length its legal basis.,The final rule does not allow insider trading to occur. , The final rule does not allow this discussion to occur. ,"('insider trading to', ' this discussion to')",11.25%,3,0.9575668905758098,0.9412837028503418,1,0.5816132214898011,neutral,contradiction,0.98,0.01,0.99,True,0.97
10839,10839,296467,mnli-roberta,BartLargeMNLI,The Supplementary Information accompanying the final rule discusses at length its legal basis.,The final rule does not allow insider trading to occur. ,The final rule does not provide any guidance on how it expects the changes to occur.,"('allow insider trading', 'provide any guidance on how it expects the changes')",9.56%,3,0.9518228767166608,0.9095421433448792,1,0.6313038580405361,neutral,contradiction,0.96,0.3,0.7,True,0.6599999999999999
10840,10840,296467,mnli-roberta,BartLargeMNLI,The Supplementary Information accompanying the final rule discusses at length its legal basis.,The final rule does not allow insider trading to occur. , The final rule does not allow this discussion to occur. ,"('insider trading to', ' this discussion to')",11.25%,3,0.9575668905758098,0.9412837028503418,1,0.5816132214898011,neutral,contradiction,0.97,0.01,0.99,True,0.96
10883,10883,181243,mnli-roberta,BartLargeMNLI,(Spain is the only other place in the world apart from Kashmir where saffron is grown extensively. ),"Small amounts of saffron are grown in other parts of the world, but not on a commercial scale.","(Spain is the only other place in the world apart from Kashmir where saffron is grown extensively. Small amounts of saffron are grown in other parts, but not on a commercial scale. India is the only country where saffron is cultivated. ) ","('of the world', '(Spain is the only other place in world apart from Kashmir where saffron grown extensively. parts, India country cultivated. ) ')",9.77%,3,0.9647938560975232,0.9198744893074036,1,0.7575274195787938,neutral,contradiction,0.99,0.05,0.94,True,0.94
10902,10902,210659,mnli-roberta,BartLargeMNLI,"(For more on the Falwell Antichrist flap, see in",The Falwell Antichrist flap covers more than one page.,The Falwell Antichrist flap is on more than one page.,"('Antichrist flap covers', 'Antichrist flap is on')",9.99%,3,0.9708238927973328,0.9662187099456788,1,0.8302394321098675,neutral,entailment,0.85,0.34,0.66,True,0.51
10904,10904,210659,mnli-roberta,BartLargeMNLI,"(For more on the Falwell Antichrist flap, see in",The Falwell Antichrist flap covers more than one page.,The Falwell Antichrist flap can be read in more than one page. ),"('covers', 'can be read in )')",9.31%,1,0.9359100902746268,0.9391213059425354,1,0.3521549281069797,neutral,entailment,0.83,0.37,0.63,True,0.45999999999999996
10906,10906,210659,mnli-roberta,BartLargeMNLI,"(For more on the Falwell Antichrist flap, see in",The Falwell Antichrist flap covers more than one page.,The Falwell Antichrist flap can be read in more than one page.,"('covers more', 'can be read in more')",10.42%,2,0.9469809949038838,0.9506781697273254,1,0.7045992289715133,neutral,entailment,0.66,0.5,0.5,True,0.16000000000000003
10907,10907,210659,mnli-roberta,BartLargeMNLI,"(For more on the Falwell Antichrist flap, see in",The Falwell Antichrist flap covers more than one page.,The Falwell Antichrist flap is on more than one page.,"('Antichrist flap covers', 'Antichrist flap is on')",9.99%,3,0.9708238927973328,0.9662187099456788,1,0.8302394321098675,neutral,entailment,0.82,0.31,0.69,True,0.51
10914,10914,210659,mnli-roberta,BartLargeMNLI,"(For more on the Falwell Antichrist flap, see in",The Falwell Antichrist flap covers more than one page.,The Falwell Antichrist flap at the bottom of this one page.,"('covers more than', 'at the bottom of this')",10.6%,3,0.9208341594181972,0.9336340427398682,1,0.6518480734931321,neutral,contradiction,0.85,0.38,0.49,True,0.47
10917,10917,210659,mnli-roberta,BartLargeMNLI,"(For more on the Falwell Antichrist flap, see in",The Falwell Antichrist flap covers more than one page.,The Falwell Antichrist flap covers more than. You can read about it here.,"('one page', 'than. You can read about it here.')",10.25%,2,0.9369755821220704,0.9306827783584596,1,0.7382694380914845,neutral,entailment,0.85,0.28,0.71,True,0.57
10921,10921,210659,mnli-roberta,BartLargeMNLI,"(For more on the Falwell Antichrist flap, see in",The Falwell Antichrist flap covers more than one page.,The Falwell Antichrist flap covers more than one topic.)Advertisements,"('page.', 'topic.)Advertisements')",9.63%,3,0.959497579233754,0.9362351298332214,1,0.0,neutral,entailment,0.72,0.39,0.61,True,0.32999999999999996
10922,10922,388923,mnli-roberta,BartLargeMNLI,"Anticipating similar sales, Viking shipped 27,000 copies of The Odyssey to bookstores and 10,000 copies of a tape of the actor Ian McKellen reading it.",Ian McKellen lent his voice to the audiobook of The Odyssey.,Ian McKellen is the only actor to lend his voice to the audiobook of The Odyssey.,"('lent', 'is the only actor to lend')",9.95%,1,0.9558895979460637,0.9709806442260742,0,0.4091566470458636,entailment,neutral,0.91,0.01,0.99,True,0.9
10923,10923,388923,mnli-roberta,BartLargeMNLI,"Anticipating similar sales, Viking shipped 27,000 copies of The Odyssey to bookstores and 10,000 copies of a tape of the actor Ian McKellen reading it.",Ian McKellen lent his voice to the audiobook of The Odyssey., Ian McKellen also lent his voice to the audiobook of The Odyssey. ,"('McKellen lent', ' McKellen also lent')",10.28%,2,0.9933336852027292,0.9903392791748048,0,0.8946190198150717,entailment,neutral,0.91,0.38,0.6,True,0.53
10927,10927,388923,mnli-roberta,BartLargeMNLI,"Anticipating similar sales, Viking shipped 27,000 copies of The Odyssey to bookstores and 10,000 copies of a tape of the actor Ian McKellen reading it.",Ian McKellen lent his voice to the audiobook of The Odyssey.,Ian McKellen was the first actor to lend his voice to the audiobook of The Odyssey.,"('lent his voice', 'was the first actor to lend his voice')",10.28%,3,0.960873505069544,0.9715932607650756,0,0.8552624244335936,entailment,neutral,0.82,0.04,0.95,True,0.7799999999999999
10942,10942,185467,mnli-roberta,BartLargeMNLI,"Perhaps it is time I strolled round to the Ritz, agreed Tommy with a grin.","Tommy frowned, refused and instead said he would stroll round to the Ritz","Tommy asked for a drink, but the waiter refused and instead said he would stroll round to the Ritz","('frowned,', 'asked for a drink, but the waiter')",10.82%,2,0.968067911794617,0.9318419694900512,2,0.525342985095953,contradiction,neutral,0.99,0.04,0.96,True,0.95
10949,10949,185467,mnli-roberta,BartLargeMNLI,"Perhaps it is time I strolled round to the Ritz, agreed Tommy with a grin.","Tommy frowned, refused and instead said he would stroll round to the Ritz","Tommy frowned for a moment, but instead said he would stroll round to the Ritz","(', refused and', 'frowned for a moment, but')",10.32%,3,0.9730085665951071,0.9541290402412416,2,0.7268420665420101,contradiction,neutral,0.99,0.31,0.42,True,0.6799999999999999
10989,10989,100586,mnli-roberta,BartLargeMNLI,what i've been doing when i get invited someplace and bring something i make uh food kebabs You take little toothpicks and cut up uh pineapple and strawberry,I never bring any food when someone invites me to come over.,"I never know what to bring, but I always bring food when someone invites me to come over.","('bring any', 'I know what to bring, but always bring')",10.04%,2,0.9880007519155921,0.9556665420532228,2,0.8280164375358544,contradiction,neutral,1.0,0.35,0.63,True,0.65
10991,10991,100586,mnli-roberta,BartLargeMNLI,what i've been doing when i get invited someplace and bring something i make uh food kebabs You take little toothpicks and cut up uh pineapple and strawberry,I never bring any food when someone invites me to come over.,I make uh food when someone invites me to come over. I make uh food kebabs ,"('never bring any', 'I make uh food kebabs ')",9.89%,3,0.9546610867216884,0.9287720322608948,2,0.6345185131105966,contradiction,entailment,1.0,0.01,0.97,True,0.99
10992,10992,100586,mnli-roberta,BartLargeMNLI,what i've been doing when i get invited someplace and bring something i make uh food kebabs You take little toothpicks and cut up uh pineapple and strawberry,I never bring any food when someone invites me to come over.,I never know what's going to happen when someone invites me to come over.,"('bring any food', ""know what's going to happen"")",10.12%,3,0.9757018639882624,0.9355470538139344,2,0.7378035593433585,contradiction,neutral,1.0,0.35,0.63,True,0.65
11013,11013,365578,mnli-roberta,BartLargeMNLI,The war against drugs is not a war against crime,The war on drugs fuels CIA cocaine smuggling operations throughout the world.,The US government’s war on drugs fuels CIA cocaine smuggling operations throughout the world.,"('war on', 'US government’s war on')",10.19%,2,0.9839032505368996,0.9716967344284058,2,0.8508597115114258,contradiction,neutral,0.92,0.38,0.61,True,0.54
11017,11017,365578,mnli-roberta,BartLargeMNLI,The war against drugs is not a war against crime,The war on drugs fuels CIA cocaine smuggling operations throughout the world.,The war against drugs fuels CIA cocaine smuggling operations throughout the world. The war against drugs is not a,"('on drugs', 'The war against drugs is not a')",8.66%,2,0.9656940585844456,0.9680362343788148,2,0.6962954943696839,contradiction,neutral,0.62,0.45,0.54,True,0.16999999999999998
11018,11018,365578,mnli-roberta,BartLargeMNLI,The war against drugs is not a war against crime,The war on drugs fuels CIA cocaine smuggling operations throughout the world.,The war on drugs is a cover for CIA cocaine smuggling operations throughout the world.,"('drugs fuels', 'drugs is a cover for')",10.79%,2,0.960610905118896,0.9743637442588806,2,0.5713983153381506,contradiction,neutral,0.74,0.45,0.54,True,0.29
11021,11021,365578,mnli-roberta,BartLargeMNLI,The war against drugs is not a war against crime,The war on drugs fuels CIA cocaine smuggling operations throughout the world.,The war on drugs is not a war against cocaine smuggling operations throughout the world.,"('drugs fuels CIA', 'war drugs is not a against')",10.11%,3,0.9507014058237864,0.950295865535736,2,0.5597924255953972,contradiction,neutral,0.84,0.0,0.99,True,0.84
11022,11022,365578,mnli-roberta,BartLargeMNLI,The war against drugs is not a war against crime,The war on drugs fuels CIA cocaine smuggling operations throughout the world.,The war on drugs is not a war against crime. It is about CIA cocaine smuggling operations throughout the world.,"('fuels', 'war is not a against crime. It about')",10.14%,1,0.9409018756572414,0.954038381576538,2,0.2932748586583889,contradiction,neutral,0.56,0.03,0.97,True,0.53
11024,11024,365578,mnli-roberta,BartLargeMNLI,The war against drugs is not a war against crime,The war on drugs fuels CIA cocaine smuggling operations throughout the world.,The war on drugs is not a war against crime but against cocaine smuggling operations throughout the world.,"('fuels CIA', 'war is not a against crime but')",9.78%,2,0.933628488938254,0.9417724013328552,2,0.30633421119354365,contradiction,neutral,0.81,0.01,0.99,True,0.8
11025,11025,365578,mnli-roberta,BartLargeMNLI,The war against drugs is not a war against crime,The war on drugs fuels CIA cocaine smuggling operations throughout the world.,The war against drugs is the result of CIA cocaine smuggling operations throughout the world.,"('on drugs fuels', 'against drugs is the result of')",9.85%,3,0.962235939238606,0.9691489338874816,2,0.6873953545489045,contradiction,neutral,0.82,0.16,0.84,True,0.6599999999999999
11026,11026,365578,mnli-roberta,BartLargeMNLI,The war against drugs is not a war against crime,The war on drugs fuels CIA cocaine smuggling operations throughout the world.,"The war on drugs is not a war against crime, but against cocaine smuggling operations throughout the world.","('drugs fuels CIA', 'war drugs is not a against crime, but')",10.33%,3,0.9294093599219578,0.94087815284729,2,0.5516666558306328,contradiction,neutral,0.91,0.02,0.98,True,0.89
11028,11028,365578,mnli-roberta,BartLargeMNLI,The war against drugs is not a war against crime,The war on drugs fuels CIA cocaine smuggling operations throughout the world.,The war on drugs fuels CIA drug trafficking and smuggling operations throughout the world.,"('cocaine', 'drug trafficking and')",10.18%,1,0.9875971830950868,0.9831190705299376,2,0.7167891693805295,contradiction,neutral,0.91,0.32,0.68,True,0.5900000000000001
11030,11030,365578,mnli-roberta,BartLargeMNLI,The war against drugs is not a war against crime,The war on drugs fuels CIA cocaine smuggling operations throughout the world.,The war on drugs fuels CIA and DEA operations throughout the world.,"('cocaine smuggling', 'and DEA')",10.08%,2,0.9637905694335756,0.9715603590011596,2,0.3808645816315155,contradiction,neutral,0.95,0.04,0.96,True,0.9099999999999999
11032,11032,365578,mnli-roberta,BartLargeMNLI,The war against drugs is not a war against crime,The war on drugs fuels CIA cocaine smuggling operations throughout the world.,The war on drugs fuels human rights violations and undermines police operations throughout the world.,"('CIA cocaine smuggling', 'human rights violations and undermines police')",10.13%,3,0.9107781554442184,0.942372739315033,2,0.39499147063547785,contradiction,neutral,0.74,0.27,0.73,True,0.47
11033,11033,365578,mnli-roberta,BartLargeMNLI,The war against drugs is not a war against crime,The war on drugs fuels CIA cocaine smuggling operations throughout the world.,The war on drugs fuels CIA and DEA operations against drug users throughout the world.,"('cocaine smuggling operations', 'and DEA operations against drug users')",9.99%,3,0.9585706203799128,0.9639663696289062,2,0.6873119926688817,contradiction,neutral,0.67,0.17,0.82,True,0.5
11035,11035,365578,mnli-roberta,BartLargeMNLI,The war against drugs is not a war against crime,The war on drugs fuels CIA cocaine smuggling operations throughout the world.,The war on drugs fuels CIA and other foreign intelligence operations throughout the world.,"('cocaine smuggling', 'and other foreign intelligence')",10.0%,2,0.9460582223067852,0.9626297950744628,2,0.3645465124229625,contradiction,neutral,0.8,0.11,0.88,True,0.6900000000000001
11037,11037,365578,mnli-roberta,BartLargeMNLI,The war against drugs is not a war against crime,The war on drugs fuels CIA cocaine smuggling operations throughout the world.,The war on drugs fuels human rights violations and undermines police operations throughout the world.,"('CIA cocaine smuggling', 'human rights violations and undermines police')",10.13%,3,0.9107781554442184,0.942372739315033,2,0.39499147063547785,contradiction,neutral,0.64,0.01,0.99,True,0.63
11038,11038,365578,mnli-roberta,BartLargeMNLI,The war against drugs is not a war against crime,The war on drugs fuels CIA cocaine smuggling operations throughout the world.,The war on drugs fuels CIA and military operations throughout the world.,"('cocaine smuggling operations', 'and military operations')",10.42%,3,0.9553215168556008,0.9696877598762512,2,0.6084435992530851,contradiction,neutral,0.93,0.05,0.94,True,0.88
11043,11043,365578,mnli-roberta,BartLargeMNLI,The war against drugs is not a war against crime,The war on drugs fuels CIA cocaine smuggling operations throughout the world.,The war on drugs fuels CIA and DEA terrorism throughout the world.,"('cocaine smuggling operations', 'and DEA terrorism')",10.27%,3,0.9529565476886691,0.9651181101799012,2,0.5519477067741678,contradiction,neutral,0.73,0.4,0.6,True,0.32999999999999996
11047,11047,365578,mnli-roberta,BartLargeMNLI,The war against drugs is not a war against crime,The war on drugs fuels CIA cocaine smuggling operations throughout the world.,. The war on drugs fuels CIA cocaine smuggling operations. ,"('the world', '. operations. ')",9.43%,2,0.9709023355041648,0.9600726366043092,2,0.4601984788273662,contradiction,neutral,0.92,0.42,0.57,True,0.5
11048,11048,365578,mnli-roberta,BartLargeMNLI,The war against drugs is not a war against crime,The war on drugs fuels CIA cocaine smuggling operations throughout the world.,The war on drugs fuels CIA cocaine smuggling operations throughout the United States.,"('world.', 'United States.')",9.59%,2,0.9837210931424932,0.9865661859512328,2,0.7016129841219269,contradiction,neutral,0.8,0.32,0.68,True,0.48000000000000004
11056,11056,126032,mnli-roberta,BartLargeMNLI,You mean they've done her in? Tommy nodded.,Tommy confirmed that they'd done her in., Tommy'd done her in. ,"('confirmed that they', "" Tommy'd"")",12.12%,3,0.9046063866920544,0.9380937218666076,0,0.0,entailment,contradiction,0.88,0.17,0.7,True,0.71
11066,11066,126032,mnli-roberta,BartLargeMNLI,You mean they've done her in? Tommy nodded.,Tommy confirmed that they'd done her in.,Tommy confirmed that the police had done her in.,"(""they'd done"", 'the police had done')",10.06%,3,0.958502450552382,0.968134105205536,0,0.8025877119431657,entailment,neutral,0.95,0.07,0.85,True,0.8799999999999999
11068,11068,126032,mnli-roberta,BartLargeMNLI,You mean they've done her in? Tommy nodded.,Tommy confirmed that they'd done her in., Tommy confirmed that they'd. ,"('done her in', "" they'd."")",10.5%,3,0.9514749854590662,0.9247507452964784,0,0.6758039286829524,entailment,neutral,0.94,0.44,0.46,True,0.49999999999999994
11123,11123,297916,mnli-roberta,BartLargeMNLI,We decline to sanction such a result.,We will not approve of this result because it's offensive.,We will not approve of this result because it. We will not approve of this result,"(""'s offensive"", 'We will not approve of this result it.')",9.31%,2,0.9766753514453168,0.931433379650116,1,0.5278989721568433,neutral,entailment,0.99,0.37,0.63,True,0.62
11125,11125,297916,mnli-roberta,BartLargeMNLI,We decline to sanction such a result.,We will not approve of this result because it's offensive.,We will not approve of this result because.,"(""it's offensive"", 'because.')",10.86%,3,0.9772228548761128,0.9638839960098268,1,0.6520234098912314,neutral,entailment,1.0,0.45,0.55,True,0.55
11133,11133,147646,mnli-roberta,BartLargeMNLI,"Oh, there are larger worlds, the Explorer said.",The Explorer said this was the largest world ever.,The Explorer also said it was not the largest world ever.,"('said this was', 'also said it was not')",9.94%,3,0.9846651621307114,0.9631556272506714,2,0.9308681717217158,contradiction,neutral,0.86,0.01,0.99,True,0.85
11142,11142,147646,mnli-roberta,BartLargeMNLI,"Oh, there are larger worlds, the Explorer said.",The Explorer said this was the largest world ever.," There are larger worlds, the Explorer said. ","('world ever', ' There are larger worlds, said.')",9.2%,2,0.9026668599732656,0.9040904641151428,2,0.7216930044496602,contradiction,entailment,0.84,0.0,0.99,True,0.84
11143,11143,147646,mnli-roberta,BartLargeMNLI,"Oh, there are larger worlds, the Explorer said.",The Explorer said this was the largest world ever.,The Explorer said this was one of the best adventures ever.,"('the largest world', 'one of the best adventures')",10.13%,3,0.9604993175717496,0.93575519323349,2,0.7605814204553186,contradiction,neutral,0.9,0.48,0.52,True,0.42000000000000004
11201,11201,284665,mnli-roberta,BartLargeMNLI,The smoking-related literature also implies that lags of up to a few years are plausible.,It's possible that it could lag for years.,"It's too early to say for sure, but it could lag for years.","('possible that', 'too early to say for sure, but')",10.69%,2,0.9756330159861316,0.9214754700660706,0,0.8285511959037091,entailment,neutral,0.99,0.06,0.94,True,0.9299999999999999
11203,11203,284665,mnli-roberta,BartLargeMNLI,The smoking-related literature also implies that lags of up to a few years are plausible.,It's possible that it could lag for years.,It doesn’t look like it could lag for years.,"(""'s possible that"", 'It doesn’t look like')",9.54%,3,0.9651808101765504,0.9189082384109496,0,0.8038100456903611,entailment,contradiction,0.98,0.0,0.99,True,0.98
11204,11204,284665,mnli-roberta,BartLargeMNLI,The smoking-related literature also implies that lags of up to a few years are plausible.,It's possible that it could lag for years.,"It's possible, but not likely, that the effect could lag for years.","('possible that it', 'possible, but not likely, that the effect')",9.67%,3,0.9723580837732796,0.9510334730148317,0,0.9148569429352856,entailment,neutral,0.99,0.16,0.84,True,0.83
11206,11206,284665,mnli-roberta,BartLargeMNLI,The smoking-related literature also implies that lags of up to a few years are plausible.,It's possible that it could lag for years.,It's possible that the effects of smoking on lung function lag for years.,"('it could', 'the effects of smoking on lung function')",9.64%,2,0.9133281568216244,0.9304609894752502,0,0.600238476165051,entailment,neutral,0.97,0.36,0.64,True,0.61
11213,11213,284665,mnli-roberta,BartLargeMNLI,The smoking-related literature also implies that lags of up to a few years are plausible.,It's possible that it could lag for years., It's possible that it could be up to 10 years. ,"('lag for', ' be up to 10')",10.31%,2,0.9688502074123178,0.9519156217575072,0,0.5257335591873379,entailment,neutral,0.97,0.05,0.95,True,0.9199999999999999
11215,11215,284665,mnli-roberta,BartLargeMNLI,The smoking-related literature also implies that lags of up to a few years are plausible.,It's possible that it could lag for years.,It's possible that it could be up to 20 years.,"('could lag for', 'could be up to 20')",9.98%,3,0.968071906106338,0.9514597654342652,0,0.7568198693191761,entailment,neutral,0.95,0.1,0.9,True,0.85
11216,11216,284665,mnli-roberta,BartLargeMNLI,The smoking-related literature also implies that lags of up to a few years are plausible.,It's possible that it could lag for years.,It's possible that it could. But I don't know.,"('lag for years', ""could. But I don't know."")",9.44%,3,0.9478585123062474,0.9099914431571959,0,0.6132153147628718,entailment,neutral,0.98,0.04,0.95,True,0.94
11218,11218,284665,mnli-roberta,BartLargeMNLI,The smoking-related literature also implies that lags of up to a few years are plausible.,It's possible that it could lag for years.,It's possible that it could lag. But it's unlikely.,"('for years', ""lag. But it's unlikely."")",9.18%,2,0.9749696426273214,0.9431670308113098,0,0.5711032561470822,entailment,neutral,0.97,0.05,0.95,True,0.9199999999999999
11231,11231,11150,mnli-roberta,BartLargeMNLI,The award is named for Supreme Court Justice O'Connor.,Justice O'Connor is who the award was named after.,Justice O'Connor is not the award was.,"('named after', 'not was.')",9.28%,2,0.9518301085330491,0.900756537914276,0,0.6062443051279992,entailment,contradiction,0.98,0.0,0.99,True,0.98
11233,11233,11150,mnli-roberta,BartLargeMNLI,The award is named for Supreme Court Justice O'Connor.,Justice O'Connor is who the award was named after.,Justice O'Connor is the first woman to receive the award.,"('was named after', 'the first woman to receive award.')",9.97%,3,0.9201314934575896,0.9220656752586364,0,0.7072179864543339,entailment,neutral,0.99,0.0,0.99,True,0.99
11238,11238,306993,mnli-roberta,BartLargeMNLI,here in Texas it's a real mess right now,"Currently, it is a mess in Texas.","Currently, it is not a problem in Texas.","('is a mess', 'is not a problem')",10.23%,3,0.9788937625193452,0.9499475955963136,0,0.8966356359332078,entailment,contradiction,0.99,0.01,0.99,True,0.98
11239,11239,306993,mnli-roberta,BartLargeMNLI,here in Texas it's a real mess right now,"Currently, it is a mess in Texas.","Currently, it is snowing in parts of Texas.","('a mess in', 'snowing in parts of')",9.77%,3,0.9372272651152398,0.9361403584480286,0,0.6859772564225463,entailment,contradiction,0.99,0.01,0.88,True,0.98
11241,11241,228132,mnli-roberta,BartLargeMNLI,Fiss' analysis of the Mapplethorpe case offers a good example of the perils of his interventionist approach.,Fiss' analysis of the Mapplethorpe case is considered to be one of the best examples of the perils of an interventionist approach. ,Fiss' analysis of the Mapplethorpe case is considered to be one of the best examples of the perils of an interventionist approach.,"('analysis', 'analysis')",10.6%,1,1.0,0.9999999403953552,1,1.0,entailment,neutral,0.6,0.47,0.53,True,0.13
11243,11243,228132,mnli-roberta,BartLargeMNLI,Fiss' analysis of the Mapplethorpe case offers a good example of the perils of his interventionist approach.,Fiss' analysis of the Mapplethorpe case is considered to be one of the best examples of the perils of an interventionist approach. ,Fiss' analysis of the Mapplethorpe case is considered to be one of the best examples of the perils of an interventionist approach.References [ edit ],"('analysis of', 'analysis of approach.References [ edit ]')",10.08%,2,0.9779505675533338,0.9812133312225342,1,0.717643988192364,entailment,neutral,0.59,0.29,0.71,True,0.3
11249,11249,228132,mnli-roberta,BartLargeMNLI,Fiss' analysis of the Mapplethorpe case offers a good example of the perils of his interventionist approach.,Fiss' analysis of the Mapplethorpe case is considered to be one of the best examples of the perils of an interventionist approach. ,Fiss' analysis of the Mapplethorpe case may be considered to be one of the best examples of the perils of an interventionist approach.,"('case is', 'case may be')",10.09%,2,0.9956601370133292,0.993108570575714,1,0.849444841258418,neutral,entailment,0.57,0.44,0.55,True,0.12999999999999995
11250,11250,228132,mnli-roberta,BartLargeMNLI,Fiss' analysis of the Mapplethorpe case offers a good example of the perils of his interventionist approach.,Fiss' analysis of the Mapplethorpe case is considered to be one of the best examples of the perils of an interventionist approach. ,Fiss' analysis of the Mapplethorpe case is considered to be one of the best examples of the perils of an interventionist approach. References,"('the Mapplethorpe case', 'the Mapplethorpe case References')",9.58%,3,0.9975558736750506,0.9922849535942078,1,0.927687855802124,entailment,neutral,0.76,0.27,0.72,True,0.49
11252,11252,228132,mnli-roberta,BartLargeMNLI,Fiss' analysis of the Mapplethorpe case offers a good example of the perils of his interventionist approach.,Fiss' analysis of the Mapplethorpe case is considered to be one of the best examples of the perils of an interventionist approach. , I consider it to be one of the best examples of the perils of an interventionist approach.,"('case is considered', 'I consider it')",10.16%,3,0.9583438611371382,0.9405214190483092,1,0.6779376923253346,entailment,neutral,0.51,0.09,0.91,True,0.42000000000000004
11253,11253,228132,mnli-roberta,BartLargeMNLI,Fiss' analysis of the Mapplethorpe case offers a good example of the perils of his interventionist approach.,Fiss' analysis of the Mapplethorpe case is considered to be one of the best examples of the perils of an interventionist approach. ,Fiss' analysis of the Mapplethorpe case is a good example of his interventionist approach. Mapplethorpe is considered to be one of the best examples of the perils of an interventionist approach.,"('considered', 'of Mapplethorpe is a good example his interventionist approach. considered')",10.07%,1,0.989969620386862,0.9702172279357909,1,0.67270071997666,entailment,neutral,0.5,0.33,0.67,True,0.16999999999999998
11255,11255,228132,mnli-roberta,BartLargeMNLI,Fiss' analysis of the Mapplethorpe case offers a good example of the perils of his interventionist approach.,Fiss' analysis of the Mapplethorpe case is considered to be one of the best examples of the perils of an interventionist approach. ,Fiss' analysis of the Mapplethorpe case is considered by many to be one of the best examples of the perils of an interventionist approach. References [ edit ],"('considered to', 'considered by many to References [ edit ]')",9.53%,2,0.9739790237492336,0.9783846735954284,1,0.7230094678904563,entailment,neutral,0.69,0.19,0.81,True,0.49999999999999994
11257,11257,228132,mnli-roberta,BartLargeMNLI,Fiss' analysis of the Mapplethorpe case offers a good example of the perils of his interventionist approach.,Fiss' analysis of the Mapplethorpe case is considered to be one of the best examples of the perils of an interventionist approach. , This may be one of the best examples of the perils of an interventionist approach.,"('is considered to', 'This may')",10.16%,3,0.965210434874371,0.9309176206588744,1,0.8036499079701916,entailment,neutral,0.63,0.03,0.97,True,0.6
11258,11258,228132,mnli-roberta,BartLargeMNLI,Fiss' analysis of the Mapplethorpe case offers a good example of the perils of his interventionist approach.,Fiss' analysis of the Mapplethorpe case is considered to be one of the best examples of the perils of an interventionist approach. ,Fiss' analysis of the Mapplethorpe case is one of the best examples of the perils of an interventionist approach. ,"('considered to be', '')",10.26%,3,0.9924615699303616,0.9887726902961732,1,0.0,entailment,neutral,0.63,0.47,0.53,True,0.16000000000000003
11260,11260,228132,mnli-roberta,BartLargeMNLI,Fiss' analysis of the Mapplethorpe case offers a good example of the perils of his interventionist approach.,Fiss' analysis of the Mapplethorpe case is considered to be one of the best examples of the perils of an interventionist approach. ,Fiss' analysis of the Mapplethorpe case is considered to be one of the best examples of the perils of an interventionist approach.,"('the best', 'the best')",10.53%,2,1.0,0.9999999403953552,1,1.0,entailment,neutral,0.64,0.46,0.53,True,0.18
